total_points,now_cost,indexes
573,242,"[287, 415, 29, 239]"
567,242,"[420, 287, 395, 215]"
573,243,"[287, 368, 29, 239]"
579,244,"[420, 417, 29, 239]"
578,244,"[287, 101, 29, 239]"
590,245,"[287, 417, 29, 239]"
582,246,"[420, 172, 29, 239]"
580,246,"[417, 172, 29, 113]"
593,247,"[287, 172, 29, 239]"
584,247,"[395, 417, 29, 239]"
586,248,"[420, 29, 463, 239]"
597,249,"[287, 29, 463, 239]"
592,251,"[420, 287, 417, 215]"
595,252,"[198, 417, 29, 239]"
601,253,"[470, 287, 29, 215]"
611,254,"[420, 287, 29, 215]"
598,254,"[198, 172, 29, 239]"
599,255,"[420, 287, 463, 215]"
605,256,"[420, 395, 29, 215]"
602,256,"[198, 29, 463, 239]"
616,257,"[287, 395, 29, 215]"
612,257,"[287, 301, 29, 215]"
612,258,"[417, 172, 29, 239]"
616,259,"[287, 269, 29, 215]"
616,259,"[287, 396, 29, 215]"
617,261,"[420, 29, 113, 239]"
628,262,"[287, 29, 113, 239]"
627,262,"[287, 198, 29, 215]"
619,262,"[172, 29, 463, 239]"
624,263,"[287, 415, 29, 215]"
630,265,"[420, 417, 29, 215]"
629,265,"[287, 101, 29, 215]"
641,266,"[287, 417, 29, 215]"
633,267,"[420, 172, 29, 215]"
644,268,"[287, 172, 29, 215]"
635,268,"[395, 417, 29, 215]"
637,269,"[420, 29, 463, 215]"
648,270,"[287, 29, 463, 215]"
642,272,"[395, 29, 463, 215]"
647,273,"[417, 29, 113, 239]"
646,273,"[198, 417, 29, 215]"
650,275,"[172, 29, 113, 239]"
649,275,"[198, 172, 29, 215]"
654,277,"[29, 463, 113, 239]"
653,277,"[198, 29, 463, 215]"
651,278,"[101, 172, 29, 215]"
663,279,"[417, 172, 29, 215]"
662,280,"[420, 287, 239, 215]"
660,280,"[287, 417, 113, 215]"
667,281,"[417, 29, 463, 215]"
668,282,"[420, 29, 113, 215]"
679,283,"[287, 29, 113, 215]"
670,283,"[172, 29, 463, 215]"
673,285,"[395, 29, 113, 215]"
673,287,"[269, 29, 113, 215]"
678,288,"[287, 198, 239, 215]"
675,289,"[287, 415, 239, 215]"
684,290,"[198, 29, 113, 215]"
681,291,"[420, 417, 239, 215]"
681,291,"[415, 29, 113, 215]"
692,292,"[287, 417, 239, 215]"
690,293,"[470, 29, 239, 215]"
686,293,"[101, 29, 113, 215]"
700,294,"[420, 29, 239, 215]"
698,294,"[417, 29, 113, 215]"
695,294,"[287, 172, 239, 215]"
711,295,"[287, 29, 239, 215]"
701,296,"[172, 29, 113, 215]"
705,297,"[395, 29, 239, 215]"
705,298,"[29, 463, 113, 215]"
716,302,"[198, 29, 239, 215]"
713,303,"[415, 29, 239, 215]"
713,304,"[368, 29, 239, 215]"
718,305,"[101, 29, 239, 215]"
714,305,"[417, 172, 239, 215]"
730,306,"[417, 29, 239, 215]"
718,307,"[417, 463, 239, 215]"
733,308,"[172, 29, 239, 215]"
719,308,"[420, 113, 239, 215]"
730,309,"[287, 113, 239, 215]"
737,310,"[29, 463, 239, 215]"
735,316,"[198, 113, 239, 215]"
737,319,"[101, 113, 239, 215]"
749,320,"[417, 113, 239, 215]"
752,322,"[172, 113, 239, 215]"
768,323,"[29, 113, 239, 215]"
756,324,"[463, 113, 239, 215]"
765,332,"[29, 150, 239, 215]"
759,335,"[172, 239, 217, 215]"
775,336,"[29, 239, 217, 215]"
784,346,"[113, 150, 239, 215]"
769,347,"[29, 239, 342, 215]"
794,350,"[113, 239, 217, 215]"
783,357,"[287, 239, 215, 192]"
791,359,"[150, 239, 217, 215]"
789,359,"[29, 113, 215, 192]"
795,361,"[287, 239, 215, 191]"
801,363,"[29, 113, 215, 191]"
802,368,"[417, 239, 215, 192]"
800,368,"[198, 239, 215, 191]"
805,370,"[172, 239, 215, 192]"
804,370,"[29, 239, 215, 214]"
821,371,"[29, 239, 215, 192]"
814,372,"[417, 239, 215, 191]"
809,372,"[463, 239, 215, 192]"
817,374,"[172, 239, 215, 191]"
833,375,"[29, 239, 215, 191]"
821,376,"[463, 239, 215, 191]"
823,384,"[113, 239, 215, 214]"
840,385,"[113, 239, 215, 192]"
852,389,"[113, 239, 215, 191]"
837,394,"[150, 239, 215, 192]"
849,398,"[150, 239, 215, 191]"
847,398,"[239, 217, 215, 192]"
859,402,"[239, 217, 215, 191]"
854,411,"[29, 215, 192, 191]"
853,413,"[239, 342, 215, 191]"
856,424,"[113, 215, 214, 191]"
873,425,"[113, 215, 192, 191]"
876,432,"[239, 215, 214, 192]"
870,434,"[150, 215, 192, 191]"
888,436,"[239, 215, 214, 191]"
905,437,"[239, 215, 192, 191]"
880,438,"[217, 215, 192, 191]"
909,472,"[215, 214, 192, 191]"
