total_points,now_cost,indexes
897,361,"[343, 40, 150, 172, 251]"
904,368,"[343, 40, 150, 172, 122]"
913,370,"[40, 393, 150, 172, 251]"
915,374,"[40, 150, 465, 172, 251]"
920,377,"[40, 393, 150, 172, 122]"
922,381,"[40, 150, 465, 172, 122]"
927,388,"[80, 40, 150, 251, 122]"
937,391,"[147, 40, 150, 251, 122]"
939,392,"[42, 40, 150, 251, 122]"
940,396,"[343, 40, 393, 251, 122]"
953,397,"[343, 40, 150, 251, 122]"
955,401,"[42, 40, 172, 251, 122]"
969,406,"[343, 40, 172, 251, 122]"
971,410,"[40, 150, 465, 251, 122]"
985,415,"[40, 393, 172, 251, 122]"
998,416,"[40, 150, 172, 251, 122]"
1001,430,"[40, 150, 172, 122, 270]"
1011,437,"[40, 172, 302, 251, 122]"
1019,438,"[40, 150, 172, 251, 253]"
1026,445,"[40, 150, 172, 122, 253]"
1037,458,"[40, 393, 251, 122, 270]"
1050,459,"[40, 150, 251, 122, 270]"
1066,468,"[40, 172, 251, 122, 270]"
1075,474,"[40, 150, 251, 122, 253]"
1091,483,"[40, 172, 251, 122, 253]"
1094,497,"[40, 172, 122, 270, 253]"
1099,517,"[343, 251, 122, 270, 253]"
1101,525,"[432, 251, 122, 270, 253]"
1143,526,"[40, 251, 122, 270, 253]"
1144,536,"[172, 251, 122, 270, 253]"
