total_points,now_cost,indexes
575,222,"[250, 414, 70, 342]"
599,224,"[132, 414, 70, 342]"
584,228,"[132, 131, 70, 342]"
588,230,"[132, 501, 70, 342]"
591,232,"[132, 70, 279, 342]"
594,237,"[127, 250, 132, 247]"
594,238,"[367, 132, 414, 247]"
610,239,"[127, 132, 414, 247]"
609,240,"[90, 132, 414, 247]"
604,242,"[127, 132, 70, 199]"
610,243,"[250, 84, 132, 247]"
616,244,"[320, 127, 132, 234]"
614,244,"[367, 41, 132, 234]"
614,244,"[127, 250, 70, 247]"
633,245,"[367, 127, 132, 234]"
630,245,"[41, 127, 132, 234]"
629,245,"[250, 132, 414, 247]"
638,246,"[127, 132, 70, 247]"
632,246,"[367, 90, 132, 234]"
648,247,"[127, 90, 132, 234]"
640,247,"[127, 90, 414, 234]"
639,249,"[127, 107, 132, 234]"
646,250,"[127, 277, 132, 234]"
641,250,"[127, 250, 84, 234]"
652,251,"[367, 250, 132, 234]"
649,251,"[367, 84, 132, 234]"
649,251,"[41, 250, 132, 234]"
668,252,"[127, 250, 132, 234]"
665,252,"[127, 84, 132, 234]"
660,252,"[127, 250, 414, 234]"
668,253,"[367, 132, 414, 234]"
667,253,"[90, 250, 132, 234]"
684,254,"[127, 132, 414, 234]"
673,254,"[132, 414, 70, 247]"
683,255,"[90, 132, 414, 234]"
674,257,"[107, 132, 414, 234]"
684,258,"[250, 84, 132, 234]"
688,259,"[127, 250, 70, 234]"
685,259,"[127, 84, 70, 234]"
703,260,"[250, 132, 414, 234]"
700,260,"[84, 132, 414, 234]"
696,260,"[367, 132, 70, 234]"
712,261,"[127, 132, 70, 234]"
704,261,"[127, 414, 70, 234]"
711,262,"[90, 132, 70, 234]"
709,265,"[277, 132, 70, 234]"
712,266,"[111, 132, 70, 234]"
731,267,"[250, 132, 70, 234]"
728,267,"[84, 132, 70, 234]"
723,267,"[250, 414, 70, 234]"
747,269,"[132, 414, 70, 234]"
738,271,"[132, 414, 342, 234]"
732,273,"[132, 131, 70, 234]"
736,275,"[132, 501, 70, 234]"
742,276,"[250, 70, 342, 234]"
739,276,"[84, 70, 342, 234]"
766,278,"[132, 70, 342, 234]"
758,278,"[414, 70, 342, 234]"
750,286,"[70, 279, 342, 234]"
755,288,"[132, 70, 340, 234]"
761,292,"[367, 132, 247, 234]"
777,293,"[127, 132, 247, 234]"
769,293,"[127, 414, 247, 234]"
776,294,"[90, 132, 247, 234]"
778,297,"[132, 414, 199, 234]"
777,298,"[111, 132, 247, 234]"
796,299,"[250, 132, 247, 234]"
793,299,"[84, 132, 247, 234]"
788,299,"[250, 414, 247, 234]"
797,300,"[127, 70, 247, 234]"
812,301,"[132, 414, 247, 234]"
806,304,"[132, 70, 199, 234]"
798,304,"[414, 70, 199, 234]"
816,306,"[250, 70, 247, 234]"
813,306,"[84, 70, 247, 234]"
840,308,"[132, 70, 247, 234]"
832,308,"[414, 70, 247, 234]"
831,310,"[132, 342, 247, 234]"
851,317,"[70, 342, 247, 234]"
840,327,"[70, 340, 247, 234]"
845,331,"[132, 248, 247, 234]"
854,332,"[132, 390, 247, 234]"
846,332,"[414, 390, 247, 234]"
847,334,"[250, 199, 247, 234]"
871,336,"[132, 199, 247, 234]"
863,336,"[414, 199, 247, 234]"
855,336,"[132, 255, 247, 234]"
865,338,"[70, 248, 247, 234]"
874,339,"[70, 390, 247, 234]"
891,343,"[70, 199, 247, 234]"
875,343,"[70, 255, 247, 234]"
882,345,"[342, 199, 247, 234]"
885,352,"[132, 247, 252, 234]"
895,353,"[70, 247, 387, 234]"
886,355,"[342, 247, 387, 234]"
905,359,"[70, 247, 252, 234]"
896,361,"[342, 247, 252, 234]"
896,366,"[248, 199, 247, 234]"
905,367,"[390, 199, 247, 234]"
906,371,"[199, 255, 247, 234]"
909,377,"[390, 247, 387, 234]"
926,381,"[199, 247, 387, 234]"
910,381,"[255, 247, 387, 234]"
910,382,"[248, 247, 252, 234]"
919,383,"[390, 247, 252, 234]"
936,387,"[199, 247, 252, 234]"
920,387,"[255, 247, 252, 234]"
940,397,"[247, 387, 252, 234]"
